Deep_House,Tropical_House,Progressive_House,EDM_Progressive_House,Future_House,Future_Bounce,Ghetto_House,Bassline_House,Melbourne_Bounce,Dutch_House,Melodic_Progressive_House,Deep_Progressive_House,Chill_House,Afro_House,Electro_House,Real_House,Tech_House,Nu_Disco,Melodic_Techno,Industrial_Techno,Hard_Techno,Deep_Techno,Ambient_Techno,Dark_Techno,Acid_Techno,Dub_Techno,Rawstyle,Psystyle,Hardstyle,Happy_UK_Core,Uptempo_Hardcode,Frenchcore,Industrial_Hardcore,Bigroom_Trance,FTP_Trance,Progressive_Trance,Uplifting_Trance,Tech_Trance,Classic_Trance,Goa_Trance,EDM_Psy,Full_On_Psy,Dark_Psy,Progressive_Psy,Melodic_Dubstep,Melodic_Bass,Color_Bass,Riddim_Dubstep,Deathstep,Deep_Dubstep,UK_Dubstep,Brostep,Future_Bass,Bubblegum_Bass,Leftfield_Bass,Liquid_Funk,Neuro_Funk,Drum_And_Bass,UK_Garage,Future_Garage,Breaks,Jungle,Big_Beat,Hard_Trap,Hybrid_Trap,Heaven_Trap,Dark_Trap,Chill_Trap,EDM_Trap,Glitch_Hop,Neuro_Hop,Trip_Hop,Jazz_Hop,Ambient,Chillout,Downtempo,Midtempo,Electronica,IDM,Indie_Dance,Complextro,Brazilian_Bass,Jungle_Terror,Jersey_Club,Carnival,Moombahton,Moombahcore,Synth_Pop,Bigroom_House,Bass_House
1916423873,419254067,1381794051,1394937167,1419139959,454966297,556207162,567860418,1388695465,1356429091,32157535,1347670100,503123137,535147538,1891627886,524834351,1383257038,28811818,1831929610,1879585367,2038963672,1400585539,1410416407,1443084100,1405441237,1397068698,865794123,1419506395,28244230,24516193,1392094547,1857220449,1930687286,1921308033,541124088,1294793795,501632909,1406062966,2417145,27054021,544934306,1396330856,1356743748,1950971415,27630190,1331563279,1483156736,864100049,1333610914,516655035,26391274,445703169,1498957758,494850293,1867030096,544479848,574080501,1840211923,3643352,1415230648,1881955573,1378192749,1326032435,1304757715,1854379656,1323795129,409941339,33987089,407450318,1462871592,553962008,16823362,4882139,1470388292,23202773,25646383,1462808597,1406483923,28347787,1851208637,1804601422,1314794977,32299563,1440556153,417250417,460298889,31062524,554281361,26065033,456185907
1456127707,1431950435,1948107264,865810956,1359978761,1473273183,487375343,501000197,28481950,1300436006,1401909065,1477962221,518918818,552199550,17814017,1411462765,1323303315,445144520,1297486119,4236502,17105822,483378776,1363303523,542014226,33255745,1317582068,1396360243,1335416057,1911025846,26328030,1297742205,1297743191,1325206443,1472216162,563818581,570559184,1851975945,1918503535,534491306,1397412429,480769582,405242056,1487950485,1860943586,1933561905,448317393,1822602323,2056109256,548683938,1349132547,22810918,529834281,444548368,1358329979,567233909,2017225540,1493975473,31053772,568124811,1483968000,1393556364,1981034578,1828486119,461332081,1380084836,1323716543,32364075,39324664,426852498,465527059,1488239686,28365120,1367979603,1351384421,408522355,1965542421,456175572,1342743511,20563796,1942822009,32046157,1425225563,1960709837,28551488,563249986,500410102,27680753,34601995,34532501,1311345780
1403046465,31649616,1323252019,402070590,403710308,1449673027,547387106,1391161541,1318122815,28850560,516318056,1330520156,1434225460,1451859422,557579756,1384420270,1474565944,515455079,865186275,1839468873,1404789752,26198080,27157712,1383438473,1911900630,1427387431,512376048,1432616520,1386949287,1442809747,1440447423,1900400801,1331496675,552173516,1367954334,1331665592,1445833748,473440234,564753899,4004229,405242054,1956208961,508381791,1365438118,1478054205,1331711868,1944894034,524149271,1384393728,573673244,1839901019,30612325,479938834,515455208,2045920617,2040007447,474943039,39869630,1961922963,1300164431,1365157282,1361411561,27202393,37095449,1868086084,1351547988,1322292816,1432728133,1325898755,1382584349,1436588945,21252170,3494665,1311053110,28477908,1427030158,547764471,1335794659,25545188,1405982470,28412106,1354521196,499275158,458231883,33599454,28266500,412911642,18578626,557584484,449824929
1928850416,36924979,562598037,1496723269,420154495,1438784752,33791237,535029997,26608640,408522687,2019365000,1351343821,1352512394,1446541585,32353298,1419760980,1493261459,454595487,1372927217,1496000551,1399286750,1450020409,1417553833,1297742893,1401516335,1398343036,1366523168,540887653,29041227,26320150,1890603160,1860625820,488577914,1814005108,504791361,1347209609,2036803497,455345519,1428158139,17669722,529814773,1358675193,1314097111,31624645,1458207545,507585222,1496001999,2032965316,28859411,516653039,421563156,28787361,415793776,513360572,1389369118,545755652,574339350,469699244,27210548,1325843240,491225133,1464057342,1941552975,461080380,1434227203,425008379,407002468,465920655,438456608,557581494,458507125,405480363,1865115503,16757356,41633308,409031919,534832500,1811941562,1307892947,1394636677,28592194,545966355,1452501417,1859252577,1323911924,427542085,408140386,1382297513,1890006705,1379582349
26258098,1409211976,1385905183,461301430,1480252017,466794239,1340648642,509848977,28677546,39436970,1878020206,1401863478,1329938687,504312780,1306109859,1327539250,554260502,405612296,1371698554,1890438298,1404790353,28751218,1497691831,1921717213,1472491302,1331060148,1818935962,1484710058,399954148,1860214153,1351426713,1325898331,484846597,1313035851,486785705,1395760299,471566286,1851131637,26961240,26857241,1439386314,1330167443,573054716,1440213740,30780478,2024512612,1965284302,1457914705,507540420,865795790,1810357264,27936626,484311529,1425839350,1325298634,573919093,516196642,1960546536,27211830,517565393,1373193594,1483545444,27250842,480427319,1380230685,429210130,1857046490,405599685,522511420,29550136,473940934,3914676,22778421,1367114686,33252477,26895829,550946717,1807051194,1330634646,1426233612,32737772,1474155383,27938077,460298915,502706998,437245022,1383729547,28398262,1500355122,416531439
422104493,418603635,451520545,404746020,1806127937,1347717316,1340648731,1492668856,28346455,29549175,1415337726,1399189339,571973517,1451955216,463840575,1936755578,1331657250,1485395453,1930867272,1394369990,1360744445,1901376767,1426472938,1815021382,521555035,1401821695,1416557269,1419348979,435289651,535029742,1421392548,28822580,28033550,1966349964,1808386314,1924408787,573031401,1473637295,5123400,27981649,28154917,1410366674,508381788,1430295064,1828761545,37853621,2029068108,1426233250,442867529,1991204036,28080217,1302091402,461080571,1352679662,864555916,1427364232,29932608,447079263,1877814608,525238807,1356028693,572165491,1927564659,405597629,1433807571,440207791,399353103,1369683689,41645652,466794440,1302090370,3405157,32272711,1494980529,25780051,34144942,1400645611,1351379312,4355955,1926653986,19778911,486837237,456236684,29532457,1320031609,459925853,26978342,17837518,402073634,419646481
460043236,466794276,520460605,1915879577,1490989539,523041024,1461687883,1457503924,435289602,1404832497,1844703497,1402821798,1346207923,517965929,33187224,571948476,1416840459,573874895,1330169808,1344575909,550036960,1442179976,1435897278,1331512542,507983553,17223391,1346832598,1364864614,444524916,1823124634,1953122624,1418090668,1331498449,1380023181,1334394608,550890196,563732040,1813126542,524290424,24141739,28390728,27201125,28046456,1819818828,1822748691,565848012,1893505667,1901575915,1988614696,1481131659,1425757435,551335835,1343207953,1970465446,473940935,1428652672,1309435663,34613621,505449959,1977548107,1428825175,2031232514,3564787,491686817,1470883674,1425007105,399354435,33735860,426290349,452608346,1920628136,26997056,1788781,18193848,4396826,29822047,37092497,2035959507,1404893129,1426234228,17244974,403710248,1459619336,1843985592,1851922190,26259267,37092501,426852955,1337164978,420513402
4198583,406072247,863449202,1434214304,32544387,1427826284,516135284,518863546,534149422,28252004,1401909061,1398021099,1345600541,1405225237,26691325,2059293020,2058406238,485410433,1396896754,28816287,554384643,1388357672,1402448333,1483970118,1309697658,1421183605,1300595507,1376815543,1317410676,28398089,1336864853,1926445514,565810183,1401866844,1300305871,1400476818,1405531728,1428666301,27147853,26857229,1327578090,502706921,508148065,1390837548,1809318323,1956673665,1499774294,1458161178,1351607311,1393892019,1296522388,498555745,522528172,1372402338,1389041130,518094383,1478504595,1311758861,27211775,1407599268,1403035939,27036909,19460392,28360881,1479693824,464377835,493735364,419254105,1395927068,28338946,1493975473,3821562,22844535,1457458943,35539310,473440394,1415581032,1996373717,987714,1426636130,486837457,1318954647,1809822544,460298975,865997490,459954579,32807433,1421155323,453463609,408277485
38019610,32046267,1300278873,1405533111,409647186,1356738121,484249984,1402886648,421563673,29950713,1423338239,470795367,34383432,1417993739,1374604248,1325762705,1389357954,26769463,1494741686,500508748,1923629820,1294879602,555774532,1391528277,1444433800,555659249,497745567,1360617308,1969074917,1937999487,1385397860,507851687,1323322699,1429460955,863033129,1318620384,1999346514,2055965664,27073891,29115225,1453934988,4468868,29020341,1394167189,1916907022,557583834,1483333105,1871695400,528272392,1890603139,1810357266,485354670,413740209,1296550226,1408901769,436514128,1921773455,1386105658,1835244433,1415978774,1392012608,1263255,3564830,441492008,1487712504,494862066,401382130,29344799,420513284,29020056,1318798325,16796492,36317877,16757360,28723587,1861985612,1864270710,1367292130,1318048972,1335619433,510107672,1331636677,530768744,1966198353,1378192787,1371617260,863489088,26802739,413812371,490453030
32196315,406072215,1396973534,1914736050,28854196,1992859765,2007519413,500019065,1412811992,38392617,1824415849,1398600590,419238452,1414260249,28768516,535029886,1441280124,31838264,1437149691,1407536382,543919157,1315441805,1422114648,1843479844,573583453,502130318,551548725,1363914038,1350717201,1496231650,1433818277,1872589418,1834400099,1846252734,463001842,1364106939,865491315,1482843450,1332805780,1327589751,1422798730,494858729,571942477,1316375754,419254472,556204230,1918475296,1341138228,452601940,1353178203,16945120,1364256037,1406599484,33035434,1300789327,1323797847,5048283,2053413908,26750874,519049349,1347325011,504928704,863789892,463842204,1331999568,1427135380,400162947,402070665,26193209,1321398927,1453363461,235096,22644329,1929157015,19064249,440411413,39443025,1990147893,28619732,1917423911,535776807,1301968541,1376775352,863493631,1491135588,503207122,1373132759,549411515,1859826230,480427311
476323323,407007998,27713947,1407355277,1494859649,1374204972,476987054,27750739,1409241133,28486655,1359750860,1385290529,526606325,563782798,480426358,1380064884,1470906294,424057213,862757802,1405898356,1378980822,28383628,1331047603,1334291938,1403270836,1447608354,1939416453,1374602803,513363681,1371507095,1956072537,529391574,488601181,501220022,1397641813,1304602236,1414141881,1385594482,524290425,26857231,1935990499,1352687248,570082537,2012468857,1924481205,1884116655,1813414459,534065189,1305366528,1389767905,26796624,400161908,1447684658,448596416,574207935,2022947722,555918497,34696237,26750882,1393615901,1813330767,569568554,18360600,407450643,1415940772,442315287,412187332,1320932711,1329922103,1380064814,1389368166,423118973,4909217,1446153652,444389163,41639003,1384492893,1345471062,16332489,1868035782,1347855187,1306068438,507939905,1877724538,562675180,505060855,31997583,26612933,1423382515,1380150032
417250053,29422005,1416475922,512296075,32211762,508319696,1349673260,491943287,34916927,1366784319,1496585932,1844961758,518900691,1833965648,554391719,548010869,1481659841,1317379535,1331119054,1410770626,2040982389,529834156,28865073,1486278107,1818106834,1395260523,1469058230,574581000,453185979,472059051,1925183226,1359951765,1340616158,1428120141,1391209066,1318621087,1902613809,1871543334,27964082,17669727,1825619691,530972228,25000181,1996632700,1846299464,1864388051,1827299540,1351211676,1398840769,1421691191,17562535,1443027793,526464585,546129316,1342895331,1440775604,1427340769,1814961933,1385179760,1362127500,1837081091,493042920,488626380,460514884,1391824616,1309123943,1406230545,562598159,520461778,1361136192,1332439237,17453705,29038425,1869431499,408277468,1428411523,517566080,1336967605,26834771,1818021283,1303197105,1300754336,1422720462,1436487780,555819916,1377475651,26325088,1376301057,36198656,1450952662
35497559,1336165639,1381032519,1426530204,1303019510,1939993434,458711047,559498575,553762594,26722580,1827457507,1375872377,1461397238,1391730997,2047222336,522511427,1417385261,1375307842,1372933785,1488388865,1389368230,1824869673,1394937223,1434451125,542032606,1441381846,1375742503,1354372220,32219103,507982282,1382367461,1935182566,34986858,1382892973,1405882114,548643678,498320161,493041812,2417927,26643422,1466214821,502706917,28334126,1838021673,1956672822,26471576,1863112617,1405841686,1476019748,26302115,1985391765,436487807,1330499748,417833172,1339534219,1435889730,1370342298,487527845,18810317,565975088,1813328814,1418400942,19460382,38673597,1345336583,1331732793,412175279,29003752,427595745,571339663,1375735476,26997061,39324827,1893512658,28068732,529834842,1382271289,1403549209,569297920,1318137256,27589166,1318954485,1909447106,27948643,1321224057,446728206,41650550,1435493910,1821732270,494645893
1403056470,37856548,23686601,461519797,1486435682,1472822139,1360929160,500019057,507944785,34228719,865021670,1374788516,1299557111,1433920882,1962403466,549411543,1388696185,424264686,485354860,1814086624,1399962015,1351254176,1427864653,1806096496,2027293555,29445874,489302375,481537185,1308782170,1406673983,1408204819,1386448666,1498108591,1958494336,507184645,552534191,489770456,1324306545,1407337480,27298511,2013277953,1990482432,1314701635,26838264,1418205389,1397191263,1892156343,523250189,462686727,1496847710,28524327,504016020,1889522342,490595547,1400457336,548060335,28356132,496382139,1870465815,1832842844,1496793809,564095078,18106708,1381764863,1419436496,485964289,1295093823,1371879683,1988315073,3684870,17145329,3781175,1797338,1351383772,437856402,36921270,1305030953,17691203,1404637617,1828027491,28756498,1300603719,33791650,460298914,29163477,532275807,562861710,18933056,473940906,427542027
1390776791,418603325,486321069,1382980605,1483864695,410802736,484732971,1933977173,32306626,1355583018,1358844787,1458679711,32717299,1459272762,27858756,1444601942,1426881478,2004751791,1424784104,1346016795,1419843353,1978742154,561951934,544633097,486194885,1367517629,1410614955,1457277749,428642437,3414234,1946282588,1442997583,493166163,535634420,1317067814,1376818514,1398248071,573607211,26311529,18808168,1470415151,500296178,2057930218,1885375711,1389911993,1863570952,1913279817,1424334832,557579276,1495130631,1636559,437387360,425298754,2007255735,1365158147,506491013,1433290491,490637529,27211843,1407599222,2031077669,26760300,405372229,443292084,1905528338,1332954149,505498560,404182108,407889394,1344716033,1428682010,337002,1344768803,3599879,465263274,1382507658,452814406,1491523248,4052835,1923931589,2048206087,27509150,557578761,1388391626,1318894177,464647338,33497559,27069665,548140189,423314029
1882068298,31421023,514053027,1900850555,1346049570,1441044124,1317217103,22359201,509848103,28171183,1458490065,1347822074,407459713,1355184495,1432045166,521657092,1368694231,418603474,1417993735,1322141596,1389267373,1491292457,2111236,554455880,1306496879,1862496061,479028147,1386887701,31851894,488647678,1463157944,1487496833,27993645,1477291177,1873071661,862077493,1911526628,511921946,495210314,18808169,490430963,1500817380,28891287,1403396388,1316974652,29483453,1407938214,1345612793,1351603634,1433402310,1496847709,1323894128,451981345,1421200829,1346179050,2038860414,26313131,1858778128,1486969708,1459911964,1863091192,1358985535,19460360,399555081,1417231257,1399979552,26192861,33856647,480575095,411907371,497745311,19154078,22778416,1399938267,408332038,1416344989,31284010,1918016398,283760,1920506630,26448835,1314370696,427542125,550136027,1315179941,515453551,1783711,550616101,1488921075,473573237
865606041,436046406,862977254,1361804167,1330081846,413812914,503984771,500019056,553954952,493551026,1964439624,1390299193,507529871,1421380189,2003518364,863284905,1404413377,461887904,1833910947,1420972833,1390789213,1824869670,1357927209,27649203,1944491582,1335784670,1445778647,518088920,1820830790,1413398111,1811938425,1952322490,1899227481,1447530552,1300305822,1434223473,1909653580,1390770353,1825225,1470552130,2002917954,5067542,508828323,1357486934,1494083545,26605334,1822608721,1365893558,528271423,1421492731,1954662842,1316974652,1817584916,1860397829,1862753967,28558267,26313138,26545178,1978106355,1960037311,544289998,1820005217,19460397,39956080,1455125001,1379910190,35288198,486188068,32405166,448773274,1810320857,518894020,1788973,1343750529,408532504,404746025,464674446,1401866586,26985015,1919263255,1306496406,468513168,1358631654,1454466608,510996365,424538211,408277804,554281354,37722166,534066082
1347394322,479219394,1389276364,1327875662,35527151,1428784373,1872721496,503123013,1403355106,27795995,1416849987,2016985585,489042112,535147536,27060125,1496747653,507163109,1880382984,1323749295,1331043258,1396710600,492144084,1346484238,1914685207,1378173524,1439376825,1462339640,1479979862,1447095829,1954660845,1474261474,539019880,482988144,483671721,532624722,1400476827,500317460,1868358374,20448958,28353755,1496919976,1990911758,1314701633,1433471576,1810508624,2042254346,1822428777,1466246695,1374280379,1834403147,26673134,537854251,1417055605,523577227,1461071489,1405251260,28356136,452608049,2008370227,419250589,1468355433,1396336436,1358170951,403136431,1446215131,1823440281,411907322,399354978,1322376170,32526925,1389806332,4143742,429210158,1677558,408532181,402070666,518077208,2026094070,423118711,1996647743,1296029100,33544190,1324041504,415786420,1483158469,1403026614,1373763,4237695,1923236397,34899094
555985728,34916584,495542493,461518845,409941538,1294018577,1298587453,1967917926,406387835,33418480,530986311,1445684288,1374402900,1407576946,509728923,1363882568,1410838781,34532062,1366689707,1377355941,1340433241,507796100,2028020255,1394436885,1378173523,534126786,1405175614,525241862,1363904277,1415728540,1354790424,1301572937,1335254667,1408667559,1387524548,570289704,534280642,1408797738,28461336,31808098,493041491,1388995855,29478365,2005690558,1496216645,480769648,2014885015,520460639,548683942,1473734155,516196906,572634109,411486386,481686878,532630271,512126464,468513905,1848010364,27211847,546686135,1969290126,1912229258,4336197,1419430868,1901839196,546722054,399411051,1320932712,34228534,1376568216,1352321661,22270180,444524962,1353220513,1294310,1362574208,464373274,1887422045,1313544099,2018527119,1891618673,524152307,1447573337,1879722690,489768413,557584487,26978350,1418638912,404784332,417247573
561071704,31053665,573607633,1460783524,31311581,452608739,484730188,542910649,27784957,5105277,1336669945,1399077314,862728703,521415520,1367292536,2055307097,1938192802,553905967,1308095770,1832567731,1368494570,1887190208,551842027,1314097960,551638473,1407044096,1329241765,491955285,2047840715,518894083,1305367317,500967512,529769197,1933616898,481537233,554201357,503319394,1411666996,26965721,27149840,1432442421,479938497,1331308455,1978832524,32737758,1397317114,1495966134,2052299892,29543590,1494131156,862957458,545192095,32717499,1462412133,534263541,1834243319,1453894162,1987431788,1401263388,2008153915,514054603,568338659,1326032434,474791198,1493315124,483905110,1440291444,411213273,1309501795,30987736,1385633811,16544489,1834634,1416844408,432698674,1984561849,421423131,1413984135,862278129,1478430884,17149120,1298588434,36921492,530801109,547976138,1886422813,27175600,26648034,1302084123,35345061
467590061,1489903181,573502941,1435560539,507134216,1300184786,1331562803,561905647,1378821818,34125224,1339855708,1375725410,1298574361,1487328084,22417149,1918182541,1925328643,424262734,1374001390,507010273,501074708,1487501794,3096539,1454295557,1329716986,1406788229,1321585586,511440499,29775190,1338634386,1868837805,1875709823,1307151054,2053798412,1396535737,1393318077,1414782337,553424665,19686835,27549866,1496230575,1990913628,544071589,1349279123,1299571012,1835265185,1944547852,1862900217,543655503,26952683,1479426966,21606437,400689302,442605167,2048166102,427614588,1370484116,1398335026,1419449199,1293905787,1966544954,1924940448,19460385,29953001,2043369124,1342941963,414979963,1473777336,412911243,17780984,17447694,406737612,35403435,1922364281,408277220,494642794,26745214,1928502577,28096586,1904978435,504685305,485607247,444548145,1811608393,1327509961,1421441984,1323949476,40157300,416552424,1944488110
31545899,475279499,865048342,557584883,433681968,1846653633,501220025,1316964740,405599094,28939130,1905829665,1397810049,453268422,535147540,417250083,1393467699,1346064423,439572599,1468651224,1404553049,1398711087,553973710,1358350917,1440291198,1345214408,496870074,1467131879,1471438944,2043084948,1961891417,519708566,1863138171,497371140,1824011813,548550302,570289736,1354795506,1388770091,2050166672,31808101,1939967021,1338095151,501066963,507944670,1424491848,1866152807,1483332123,1321439928,1297743830,1883263302,18862902,26619129,430043426,531181765,1398905104,1427035385,26262114,1810656229,1900206715,441489218,462686895,1980083689,21185720,432509503,1426256796,1385613174,400161995,41667974,405377982,1297750383,1311473299,521418823,460112835,532776494,32477471,427595517,465921783,1453739772,26521106,1463070802,471374351,1296090007,1925808422,1935146676,1459862757,511371052,28128858,549411514,1921053210,1402638859
1483446923,418602312,27753314,1918404516,479409000,1343485389,424477698,1501536682,423997961,31191085,1450692214,1360759009,1323304658,1961643590,30841617,2027456446,501214900,2511826,1437150736,1420651380,1810233542,1320216973,525968984,560604988,573936333,546540776,509726946,531040750,1324030309,1886601819,1302084585,1842384990,493166159,407699752,1485974592,1350797771,1332439503,532950444,424262329,1394305316,1400077525,1356328158,508045142,1390122985,1382271289,32803824,1832082847,1458160405,512376565,27597524,28070965,436487809,467166579,2050484393,1432584290,28268035,574048996,487527832,32035964,1390259575,1486231438,26671362,405372232,491943369,1496793808,1308193960,419115203,404543936,405377879,30830712,1332440137,4143738,29810291,1732975,408522513,399410260,1347227967,1340515516,1338911557,1917476870,1893861641,506395064,1477439009,1297143501,518013108,1378773135,464009122,536243733,29572678,27714206
862961399,420125891,1903263888,1912707079,424057235,1365695087,1417665742,507971408,32073606,27698898,1821828378,1415057146,1320445142,563782799,1980995607,864217193,1299570905,26520634,1374214775,509781893,1808426634,489768168,1354521123,1463340119,1385117826,495220544,1392711445,1301575792,1402259424,1871867638,1960640402,1826229346,1324507009,573292495,1390749132,1332602526,501467515,1872523017,16409869,3096761,506094992,1483611952,28694701,1866098014,1891617568,1481304440,1892156344,442869653,519913467,1408281559,1636494,1322186469,451502236,432698561,1981351595,1491113253,1364315708,568254527,1390591948,1459238393,1348500033,546857321,1345924,405597097,1331318525,1299690344,529823716,416552255,30612336,1876116283,1343255444,27363659,405485935,1334769159,405485414,33314359,445666167,1483636203,1397583459,1307320149,2000848523,467390482,34723092,17621900,524178802,863515490,1464730595,1435946489,32640965,1364478108
2043292610,29422006,41643224,1865153967,32408176,1817458449,519941387,1340514783,31165227,17285308,553308394,1813776302,1333575394,1375962070,507134010,1312780362,1439379906,1370611681,1482331615,26369528,553813176,1438580001,28039290,1369975882,1353357640,1428953024,1453004443,1366507953,518863924,1390564252,549850318,1969177576,1473517870,1853237213,545537549,573293484,1840950307,1395127755,21392031,533455612,1417993946,505363359,28165973,1419434602,478203044,1387849025,1469035132,490602464,1354629058,1919728974,1493257641,458711596,428642701,1951284400,1498433745,497755912,432792288,1494146970,1913361995,30398534,1404632100,574196019,19460384,428642124,1330143227,467590039,400161998,1390225884,404184751,27359426,27768273,17413740,1881364428,1401265712,408532340,28383716,16950491,1362603743,3784970,2023316867,29950950,1475835774,32432817,1296224921,524003202,509531437,26339540,27072372,31370819,453185809
2016813198,406086198,862977255,1459935969,1895023911,1408083571,535147570,1314616512,27946628,30375547,1316562562,1376819589,522354095,535147546,543679536,551246494,560976989,1477631509,549411173,1473761410,548573838,862102829,1353602943,1313804201,507796049,433681795,1422955357,1315467584,1340486577,439122448,1397734595,1812067437,1892499639,547036571,421563177,1956498126,1336344891,445450256,1352688097,1406069492,1874377576,1353136564,29560430,1430288020,1903409380,28437573,1891397232,1337914790,1368575438,28469096,1327354461,1485786110,1332766452,1468092897,1425108792,1927047366,574089901,1485788741,509612915,2026023950,1295114252,27182699,19460381,29750204,1873224813,573583411,482331380,561317358,431855622,540274408,1476383547,21277120,16823553,1977936911,408522578,1428893748,1322181200,18004020,29572593,1456599715,27359437,1381794795,523248544,35755802,482809918,463081293,28105040,17106319,2022044020,1973177262
1331053498,32069048,554127936,1317723243,429261191,1470107570,28595315,2032367617,29414818,30798099,1872630471,1368170871,1306155817,1403543406,5100092,525239206,1341848021,28798990,573946392,574240978,1331278419,1807906290,1820457114,27888293,1814095628,3096525,430208840,507533224,1352873613,1389368163,1472569930,1359951766,1305266169,1864651772,28324700,1475643473,1977724166,467595513,5184583,27981643,467595233,1327358683,508558942,1440285823,1945806068,35755289,1944548837,1970045097,1331551641,1810357264,513964308,1421519507,493646263,422960028,1949353752,514610462,1475506090,1475526125,1886313726,1448413455,1839323580,574195252,3564773,426290349,1429861343,444548369,400162946,1325608654,551337173,1366903169,1352958460,405480352,29043511,1808673340,30398467,18922498,554244880,573673338,1386448925,2051672535,28007473,862952840,1906348516,29036493,1420618328,464377378,31365584,1470149634,557584485,421486119
28372292,34532200,1333336599,1415083762,430297084,1412806007,460323734,865958935,511995080,26356146,1384000238,1388743316,3407808,513397791,1348746288,1331039476,27058221,523046075,1354684674,573946597,1406147225,532950168,1388531834,552281978,1969718004,1333972250,1407809974,497755756,1298269921,31134416,509531852,1833837302,568202826,501622123,1388749129,1414497507,1413510894,1384101684,424264306,26923048,1912527990,1987591381,501541314,1817340323,1806070882,519880101,2046572953,1955840845,1351607300,1465984913,504204319,573225284,471968412,1403844897,469065321,1396280562,424474779,16643074,26704547,1870948062,504215028,26813342,27127317,515455312,2058784591,1317301596,481058363,1849196930,33733291,1365294949,866155690,18354108,26328092,1420972723,408277144,1391744,1427889071,1807051197,26521116,2040916320,536293167,1458717071,1300150300,1363176738,1316809054,1347814906,415792047,1318700849,437859626,452814687
26469012,34928673,568158077,35416416,1482603368,1409603561,1295063516,498321375,1412258407,35920112,1398055771,1400794706,488641740,488267187,1468652099,1341360002,1385633490,1299576203,1376669354,1379298147,26396851,1497854660,1331582116,493283561,1404710040,26308892,1396186453,1425071301,1429554327,32857217,503975434,1924300688,512692380,1407713543,1347402542,862084999,1331714720,1938074273,16409875,27054009,1498402050,1956208959,1405420070,27653281,411907316,1390031591,1841480783,553815176,1321447319,1954662840,27186441,1313310581,496869959,534263533,1422780234,527746199,494787297,1453158364,27211787,1483632821,1356246637,2024999616,31134386,462997712,1859294725,516318041,1463941101,3943780,404184309,1826102446,1443271602,399410260,1423251,1435911377,408532517,41667467,1418527926,2022715202,16846199,1899824784,1325725667,1378039894,571340560,1430188715,486999673,32922335,28393484,29459596,445844720,514761217
544709061,405377344,1377690398,1351731062,1393550288,1320270042,1409267093,495468568,37856563,26552782,1475208269,1377032720,543613665,1361322971,28105041,1434370145,1495781794,37240741,545590011,1313641625,561025469,1824177782,1836119,2037281634,569304019,28052205,1382608699,476254224,447279029,1997395332,1917068361,1324830103,488790061,1344617550,1336996281,1465373837,507899462,534946856,25448220,26690160,1428893978,506352108,25000177,28972165,484314490,32717500,1848222828,1490020870,543679494,1882715082,1409246610,1313052981,478029091,520461942,1436428932,2038860415,1351912184,487527817,1895024209,511921639,1919439953,553971646,27202394,34923741,1473748652,1294165335,36586485,1446802742,26427400,1487159720,1492074418,400689171,22821116,1455040962,18348058,417859241,35391365,1306361609,27743774,1914855799,31721420,1456677611,1315304898,463049028,405377784,417859042,27860292,554284185,1835523157,499274177
514761672,421563397,1333340640,1958557336,556207249,475264194,501214035,504204397,525241816,31168426,525235462,1932318501,33020799,544000247,1345478617,1353613451,2017735905,1463411249,1311761390,862163256,1474470765,28028677,17218163,28077611,500019581,29594974,1302091421,524985334,1981468589,448317930,1436072228,1302084183,1335441904,1451170831,1481698403,1415245367,1405878514,564021720,508556704,17142446,1941405335,865895927,1331263753,1385770676,1903409383,469065153,1851889325,547976446,1987325094,1408951813,1299905067,1299563943,477251458,28874569,446874221,1928561102,1414863745,559501335,524056883,1363303301,17229105,2052095030,1372114796,423227298,1875170197,1369950673,32408518,28045418,29037183,862296783,1401257623,21208172,3494482,1401267280,409031084,484732646,547086934,1397142716,1900825741,1492822358,1365250042,1331677656,34986280,507532195,1454429601,499275329,34532854,40157305,1935648714,426852010
1369422503,405377418,514108198,1373028149,864417974,1441110815,523163072,1368370106,32574697,26894980,1413154918,1351254145,1971621874,863084768,17452905,1407982298,1454266117,414979976,1351554128,542152322,565259768,864639518,1830873456,1305760966,499222063,1437258806,1405074938,1448597322,404182836,1410906493,1936051225,1469778259,1926729750,1837600205,1460830492,1388695444,507843462,2008168850,26678547,1327589755,538826893,2003049080,508045150,502709905,1933983381,410801153,1819758386,1342790810,1926467197,1415802448,26223725,31273652,448773086,1499199880,1385783841,535303671,1342789665,1300105803,26750890,1344383533,1458192477,26753916,1072991,460628521,1469178430,1418253396,1818369770,1324572050,461301439,425298077,503016232,28171817,35345737,1483681446,28477925,1350398166,414979630,1389093183,1385252923,1500314041,28174844,459733825,1945218560,1976679425,409646458,862140669,26534596,514053429,34532261,401382189
