Deep_House,Tropical_House,Progressive_House,Bigroom_House,Bass_House,EDM_Progressive_House,Future_House,Future_Bounce,Ghetto_House,Melodic_Progressive_House,Deep_Progressive_House,Chill_House,Electro_House,Tech_House,Nu_Disco,Melodic_Techno,Industrial_Techno,Hard_Techno,Deep_Techno,Dark_Techno,Acid_Techno,Dub_Techno,Rawstyle,Psystyle,Hardstyle,Happy_UK_Core,Uptempo_Hardcode,Frenchcore,Industrial_Hardcore,Bigroom_Trance,FTP_Trance,Progressive_Trance,Uplifting_Trance,Tech_Trance,Full_On_Psy,Progressive_Psy,Melodic_Dubstep,Melodic_Bass,Color_Bass,Riddim_Dubstep,Deathstep,Deep_Dubstep,UK_Dubstep,Brostep,Future_Bass,Leftfield_Bass,Liquid_Funk,Neuro_Funk,Drum_And_Bass,UK_Garage,Breaks,Jungle,Hybrid_Trap,Dark_Trap,Chill_Trap,EDM_Trap,Jazz_Hop,Ambient,Chillout,Downtempo,Electronica,IDM,Indie_Dance,Brazilian_Bass,Carnival
1401522504,2093582350,1458679708,1499560102,417247306,1351965065,449578938,1371698378,407450644,1385288853,1361885478,535548263,1317370142,493330419,33365094,1859970139,1394377102,1358414694,2003440384,1331063476,1389236830,1379466150,1301573947,1372563297,412175564,1311091103,1817203402,1851422799,574357882,35040284,455345545,1821646725,1381110648,573607211,16146705,28186963,509530616,553814190,1889607798,1325640440,1494993632,1454293966,501803924,463160091,556204166,1407353992,1401654074,1360751318,487527829,2008325185,1488339632,1497686836,1891613030,412175692,1473777336,1454704936,22821120,1435910956,5085005,1296327195,862808647,16296056,1942822009,1451781838,1346198078
456333568,411315481,551702093,36841961,440411212,1370351907,1346935614,459720269,1323361848,1914341378,1393544748,508553070,541534367,36586327,28352754,1310327658,1917042015,1309303427,1452599553,1417803947,522631668,1364516113,1336871129,1388516234,437860007,1390564252,1381574552,1485467863,1467362408,562592032,471968395,37240003,1940307393,551887307,26659696,1416498236,1828761545,28437575,1473158164,451991356,1381368049,1884798919,1843852899,2076980267,493285629,2038944206,1832569850,529391596,1909343243,1470144814,1822430549,2031591051,1385867181,403012073,39224582,407450318,1328296081,424849133,28477895,866045312,1424233533,1992125248,2066817054,459159353,1303019110
1419772198,37856548,497566630,34280478,1356445734,411329292,484311376,1372001779,508903969,41643224,1395927990,433223837,547960955,571949081,2004751791,1448180601,1390176943,1932683207,1351423556,1395759060,534066482,28618501,1403129054,1369742606,1980836037,1412337340,1471024434,425136349,1899227484,1348936846,2038867708,456185537,1846316848,1944643340,447076357,2072605931,1460831171,1998556337,2006998645,1418010946,534126531,1306155443,1387025095,1346269193,448916010,492833540,497755912,503020190,452601108,2008325181,1440290863,26813346,1470883674,34923728,36871666,28296274,444267532,1334932586,28483419,32640222,1319778703,1299106149,1317518849,1478394390,553941463
525285798,422104837,33479590,572752297,1456266412,1352958451,424057235,519367021,1804490388,1496587755,1898230693,543613665,500325074,1305326508,28661615,1332798154,1890438301,569348980,1805316166,558223174,1429602668,1394691235,507532272,1345612629,1403125809,1997395332,1298775919,1332018980,1353125237,1386040047,1465085398,1399682167,1490923004,1418973707,1927278262,1443287990,1955935271,1397317114,1378845270,2019723285,1378048706,1446275376,26484579,481853601,862347637,1896150209,2094199287,429769346,1339885516,2034377212,17110530,26813347,1925038907,1335794851,1334055206,29391938,22844574,863489924,513515658,1800559,489997640,1318535173,1307320149,573655732,37095760
1408646954,443876091,555172809,38019470,33789903,2078321972,410802034,1899130327,424264198,472948163,1396337364,33343594,551339318,1345461727,507276597,546964716,509781891,2038962947,1444286735,1376831070,28939196,28052194,451126039,502206050,1319704018,1325944382,1884228270,1811494353,1323322698,1309544118,571942133,1400476816,1500687024,548121131,1393550671,546480565,1494449279,544748707,1886324305,2064216535,543655504,486347915,1810357266,439122038,453268030,1426965540,28688416,1349057138,452601111,517565231,1969290126,2001149411,2020341044,461080181,41667974,520459302,3494482,1803688116,408522846,28421670,1343665986,16296030,2064842542,511236068,1326260960
417250053,524150412,1381700138,1343452331,409031046,1382980605,1470632042,464377307,546722055,480768749,1395760590,29487452,548140189,1945176264,417833784,1321811103,1331584392,1371422912,1870546189,508014420,1405898358,1830874314,1329245087,1821555048,572848591,508470296,1472307808,1448517753,1322219513,1393315917,1380064686,1410011533,1408322260,534716883,1370016425,1958078310,1804367667,28247286,1410779250,1294066861,543919068,516655035,1298038360,29774466,1379023911,1814005211,1482081074,440207349,2094202813,1962373672,1937030211,5098783,1439374796,406924308,1345738862,400690469,496219,1460316786,41633202,1318648793,1401866586,411314775,2011604117,493408022,551339070
492144879,33223214,559302593,530986653,421423251,34899070,414980816,1388617703,1397204571,1325658245,1373359340,1311762522,1925328727,488267235,453151514,1403272462,1356846033,2040982389,1417938405,1406509512,1377870671,17340723,1400418408,572847543,36872092,1993227194,1444039231,1448546680,1298516835,424060459,1380434271,1980754914,558347698,1924415251,543968463,1355367926,1388286227,30621278,1820457054,485607442,1384516742,1462283761,1403074262,450224578,484365106,478491831,1492664717,464373472,452804499,1879882444,1444408474,1379285155,2020272903,409931614,28647744,34766079,1423256,2047301380,507065617,446512853,1452371659,437291002,1307319520,1351524271,512558259
1418384306,31514328,1304568316,465675733,415793060,1443011948,424474489,452608739,2026654570,27344827,429450480,512099243,1365841923,1377442844,1349283609,573682179,1352831103,27241189,34749383,1376818350,1481899069,27894867,1385770859,1425071301,1452823760,1982301267,863200891,1299550618,1298517476,1974437424,543273805,1924408787,1329627925,503206467,1880480874,1315814485,1486645590,1426391313,1822182392,1814530145,543679494,1306163056,1381724168,482636791,417833954,1395765209,1298622421,573910817,449578119,413812470,1309543347,2085832489,1959573720,407002421,36509918,412187900,22717915,1398699108,437859502,29732275,2011741612,1356313316,1469188857,865087198,1334315074
1398704643,421563250,1303154043,1365572385,1306156213,1368205168,425828123,486814376,1407995366,1895294783,1351907656,464377262,512376201,1490539145,28268050,1468651225,573937086,1409241129,513843844,573919193,1318251537,1823740715,531040911,1454386490,443277143,1860214153,1893432309,1326442613,1325206443,1495845520,1301545471,1316766641,1296919032,555819460,504017210,539069356,1309792971,29561278,1816981787,1817061715,436633280,1487304424,1303019439,436487801,400690304,515392280,1488635920,1402977658,490637458,2031964195,1365394284,1372510184,1331999568,32408615,28459797,2092189583,1610591,1447629154,408055752,1428411523,1447628390,1318535175,1936659366,522444983,550137108
1346218743,37720266,561554473,29554109,420134739,865810956,1311292520,2091227309,1944823551,26671183,1358667639,39324657,573292607,1374938564,1485726842,1431707477,28002134,1405149389,1451358965,1417803943,1919726283,502130318,495542710,481537173,1357775576,419116090,1924786403,1297743593,488790060,28296391,544253557,1405882114,1961592043,514912381,508903516,1940119948,573577057,32803824,1474549249,1408566706,489970190,28494171,1994702024,462686901,1981527514,1905269312,1422596549,28327002,487527831,1388285539,1400014314,574197701,1313107936,401382116,1432720824,525122105,1431946612,1905165701,23369756,31081063,2034873934,1304767000,1993785323,1368187675,1296639186
479979714,29422004,486321069,35288209,522510704,414979047,1444905958,406730056,448316067,1317420416,1336344152,1407890128,33471648,496949131,425137501,1307950281,1402448333,2038963672,427416998,1819547793,29483231,17340722,507532252,566442284,2028654317,1453117836,1358915846,1837874578,1838474414,425280102,1401016511,35440347,1880668428,1842313052,543968436,1313586760,507585224,1429601886,1474397080,1417925167,548683948,1446824930,2010501535,1424411615,452986175,1441154463,2072710100,1459162877,1917477987,2078782386,1361547542,2057920700,1414287347,1451729334,1371879680,29755508,26127308,1358397311,408332331,28366981,1298774382,1403949941,2101786535,569260211,466332552
1389011015,418708663,550136062,493285619,557581489,440411224,29487963,1405126953,1323361847,1970188894,1346674426,1398210779,408140272,1967699593,517566437,1833910947,1394369989,1501747502,1481075740,1393324114,25676871,1300139078,549411573,1386887701,35440797,1474420537,1926435070,1900400346,1432027488,1491276037,1993045722,26945517,505437123,1409990497,1355378754,1452783582,1437005295,1369404655,1923369793,1299458227,548683939,1325953488,1395678593,1340111893,506092377,448518325,1452599469,1459161810,452608054,26678510,1457344111,2041006586,2005190287,400876085,539882662,415793170,32069787,1334932585,2068372335,27733429,1870510311,27743784,1824827557,1831812103,1325567472
1452830430,33419846,1393315004,33756970,438801454,1392761744,1457695757,1450158244,547387106,33340011,1396218505,1328530817,481537109,1478283415,1418245291,1358667631,1331050529,1348688254,1392908149,1460620583,2013822416,1459582906,1374647580,1457902784,458238764,1399055464,1954554748,1359950615,1815266584,1918025817,1304602357,1316767132,534946970,555121040,1311826322,499017525,1387003261,411310024,1834005407,562598203,541872296,865795789,26773309,1398554365,34516435,1427745441,518094369,1807859995,454966419,1474559030,1381794795,866180647,1365208522,399411324,409647615,524149269,1903104,1416840513,23202773,1353075204,1870510317,26521097,2038597245,1456465917,535685780
28436980,442867168,529824468,541534367,1453285451,522529653,423228326,1442996726,487379080,1373264024,1372932242,1415767947,33668657,567506570,30569382,1463220901,1339987440,1331278419,492151023,1406509518,552165298,524869903,1396378940,524149791,406346962,1500615719,1838918681,1490075762,568202826,1837346531,549664437,1378608581,505807274,1481624583,4446107,2040772375,1492378496,1363342114,1826295304,1397610541,1306507880,1444344492,1954662841,521780332,481835011,1426997096,17451268,29932650,523251087,442991422,2072009302,1395951870,1356232996,548825398,1853744348,29343310,41632479,1366245914,426881313,29715048,1820461779,26312011,1937521743,555004907,1360250585
1983809134,418602709,29748073,28411393,1400569479,445144239,1320270042,566084231,405599335,1482686108,1404629359,28999942,507134016,1335446430,27456858,566443236,1419953078,1294313717,1396891877,865681668,1325991614,3096572,534539231,495218085,1372492633,1384340979,1456706373,1334849665,1815266890,2021298714,1956498127,1336996282,508469686,1308858325,477839892,2005690558,2081742179,1833362979,1927134991,1407760176,489970176,1991002710,1850198496,1370342427,445703261,1457274267,1852400492,1907125217,452608042,1401263388,2018596417,1400458606,1923372133,407889176,402073638,1419363979,22811480,497745265,408332574,1391744,1354778222,16295917,1904978437,1385080413,1351441871
488641322,420125934,1444691537,29816437,407459161,28786496,33715369,1398919280,1803441535,1415339319,1407595411,1352512394,1347086460,1389704146,1316547370,1353881000,555366126,566368220,1857375924,1813641135,1376632928,524149056,1398291199,1437475151,526464721,37820333,1428000722,539019881,1323270827,1335390796,1299744620,1376818514,554399215,493042316,1816169162,1305998847,2040895061,1428156508,1473758562,1318393331,493285494,1428738179,1362109832,1362823817,430208382,1484828860,35440254,28805963,1484142911,1884198083,1886460041,1437063072,2020336372,407007434,1908201096,1839485255,460112835,2103471015,430043607,36025351,1482092032,571336986,1463196963,1461158642,1347837173
499274158,419594094,1321810422,1359334369,574605645,2029073304,1449609700,1421176934,1322183749,1417604007,1373358890,544071021,1356229841,477933095,424264679,1321886624,1306718044,1376882608,1427336633,1331511804,1351423441,38018431,1381764529,1447514833,1501843479,438801661,1380120116,1995236281,544121001,1456131855,1451853612,2013340905,572440876,417247358,1330543638,1874707141,2093566319,1925006272,1871155135,547971106,1374280379,1307215403,862548978,572836924,475899106,1296271898,518092364,500665867,452601107,1358171571,1400694945,1396336435,1950994646,26527067,1403651189,427595247,1788887,1821963890,29233003,459733804,2030077597,1318049484,1803439129,36668869,536570113
862957535,418603964,862086104,1925093010,2103742133,1425850357,1408951405,512376123,1815305177,1932421701,1388938187,1917773795,428203102,1814121367,465677814,1347650083,1353625398,571021363,1492501167,1501673381,1298612037,16729364,865794123,475073555,1448600754,426194022,1479781792,1462341498,565196537,1928467299,1429114660,2084706718,500574669,687099,1356206415,31962624,1400369392,1405639135,1814291131,1334297031,1917161325,1445241732,19089815,559379840,1321603418,1306386846,28268036,1353951843,1946835831,26704546,1400477165,1912229258,1368371826,1940989264,38391761,1809740628,1403774122,2016533427,465254657,28844379,2026093075,3107199,1474043978,1302106473,518013030
475072252,399410082,456175289,1395759055,1935326446,1410294295,430208492,1417975454,1329841397,26588276,1416482844,34999946,503207307,462997144,1481575953,484721827,573919352,1403042464,1425985586,1379598899,1325629768,1447608353,1375638287,476254224,1297750628,434732296,1299983809,1861019410,495052566,1343189299,1911516578,1968479340,1293979808,2019284726,31527475,1390122985,1448420680,529662103,1876365385,1955840845,1355268219,1354412334,1493258687,31546986,435289485,1306053096,518094381,1333384736,477839467,1952035519,1445798034,546855550,1326260959,509311176,412951074,1323498143,1358089285,1399938262,408055191,1350398166,1415660501,1313544102,1853071384,569734225,517649150
1299563845,473602911,1395759598,402073467,1465373112,1443015201,1456097399,1413432525,1872721496,473940134,1376170092,414979976,1353164230,1297375261,564688849,1325518969,1413464114,501074694,1386448434,1417803940,1353467222,1861049040,1386397211,524985334,1968229855,2004421346,1353896176,1364342252,1997213160,1940007543,544128745,1817225069,1813413863,1428666301,28085666,461519006,2005436190,1329164028,1868060829,1327878478,1476019820,1350693119,1954661219,403711467,1344991678,2012438445,1385633821,574339349,27984420,567132047,1951090414,1895322119,1803524511,535406149,404746025,440207323,22740548,2084358285,33252425,1477979613,1339332034,17145384,1870591807,513874591,1448540328
2057335215,36103023,25791611,1921053210,1356429868,2039085257,467595413,1441388917,1373123550,31838180,1859754369,518918818,473817195,2088151636,1463411249,1390209468,28624135,1356350440,1879816839,28334346,1448655910,1426057473,1410831949,1434521952,1967415295,477992626,1477691640,1447110605,503969870,1397221813,1487576314,1417666513,1468919913,1405367746,1311883029,2078227878,470573971,1405030781,1941820725,1385150742,504265343,2019928042,1993307482,31134502,1876297873,1996473754,2044693302,28356126,39869630,27189137,2086572883,2062934398,1981949287,506853619,534542159,546104232,405485948,1677804,19064244,405079550,2008081588,569299573,1426234228,513850045,511440499
2036956698,409646288,17404269,35288363,425136126,1448413352,1408694418,1421177089,1410150918,1423338238,1358170952,1425052985,29567623,1456373540,5128999,1343385372,1460548848,507936412,544820563,1483968873,1370908707,1401045194,473740019,1806212908,417247411,34229470,1813622715,1325711400,1447823262,553479280,1842317672,1325094828,1389696266,495210141,540630926,1422404241,1984771751,2082315434,1855300432,1461640736,1832311157,1301141423,1395680218,1294899803,478043967,1341322614,573900742,1337219298,452804496,21165934,2026884995,1979468141,1890896277,501214087,505474742,36019008,22821058,1329522567,465262501,1411789414,1311462140,26521095,2068076223,1299156184,425956445
543612421,450222602,573607633,31514364,427542067,1828542977,1476415844,1485788961,1950029112,1390259059,1482224137,1333576117,446874511,541492409,31301029,1318568158,1846711311,507936428,1501582472,1363996796,522631667,1418162934,1381926999,1334131579,28001623,507952034,1393324496,549850884,1298517606,1822370910,534067080,1888082654,1391252306,1384101684,1296372576,1443287991,1913278851,1970996084,1944547852,1297750153,544331833,1308227563,1331805537,1300565421,468513705,1382515857,1355928421,22983070,1927597176,567601173,1458192477,25525129,1370402229,399410064,35283713,1825271071,32405922,1905509041,408522737,22717916,1992786424,1299092873,1428149334,1309745423,511921875
1974998004,33419806,865021920,2042648800,1497754367,1347618243,35023075,1304771748,551335532,1345290274,1460682879,5265986,424264076,460044758,1307249847,864026898,1473761411,574183780,1425985585,1466202852,1803733227,26920900,1469058230,574581000,1343659324,27555046,1388313859,1321585676,1394071416,1818105902,545935828,1881654277,519922130,1384482488,1316903719,28186952,1399042644,448317393,1813263550,2086581493,462688713,1357568906,27557999,437387360,515453696,1350507197,1323797847,1434675364,26863609,1964380714,1805516393,1454364799,1977367514,419116193,431853567,36921491,429210158,1677905,5085000,29715050,1343008432,1329641383,1967223999,1306068438,531051545
1355781713,33504219,1373600008,33233913,440464796,2077809528,421423148,1373142332,529662089,1415337726,1437149685,407459713,26559121,1481292242,1463406419,1337597030,1323270763,28926911,1320216973,574269751,1845512604,1408711849,1408556930,1307108945,1896447267,1983323502,1905518314,1299563574,1298517605,2004288352,1337182989,1810161045,28720816,1428286144,1849895166,1996801458,403012361,2009632115,1903275323,1816983312,541872298,1482902178,1303027391,29816297,548999213,446875241,1452439561,502238630,573901105,1451136087,1817551729,1955978401,1482602410,1474864103,422094345,458725133,493975,2057335525,465261663,1311770110,1839403159,16613142,1449530904,500686379,549941510
1942186885,31649589,29561459,31191385,479979568,1310126496,488641705,1331236328,1318050356,1498532828,1366872132,1299563899,28443087,1439491202,480516235,1395312156,1359804060,1810233542,560857200,1419977087,1436067402,1474265661,1403093731,1439513302,1301573505,28987838,553924446,1302090193,27998640,461811884,1340312745,1465372801,2036808786,1325136903,865517249,1838021673,485960392,1387849025,1971329436,1971159560,1321930337,1405377441,29808129,571340449,478736144,1933652097,2042391968,565824111,517454649,1977415665,1444062032,3211536,2008514562,1394271626,1371879681,429482661,430208211,2665989,31365259,1400645610,1941794406,17969887,1472847832,29709407,524150691
465921726,422960062,1395759599,1484350364,1321744954,1335639976,1394936381,2062999527,1841166605,530986311,509544029,433681850,569213035,1490302865,499384298,1363071689,862427445,551921798,1811403227,547427917,1351418010,1830874317,475072498,1396365444,553813194,1803376538,1469076257,1830228174,1329300428,1879011582,1495888728,1318621119,1876801230,1928467596,2099955387,1365194108,1466028786,2071432322,1910623363,1296539278,543655503,1306162382,1636491,1321626458,489998364,509311637,28268038,1407890127,1475708629,2069886643,1309847752,27401666,1365373773,404783268,1347381780,1347236910,22821110,1431388301,2023570552,482999829,1403549209,16332614,1307320152,1354378746,452601792
536243878,33544176,27522282,409647345,451981204,1449442596,1449669177,491295095,508903993,497755643,1457455485,461080054,431080371,1368695064,31514031,1313558331,1419140290,1381873919,1906762244,1334291938,1899280537,1447608354,1428112986,1805490461,33223259,1383904972,1325651742,1458022102,1416625693,484249720,27643629,1428740162,1942373122,1835095720,543968446,2052264352,2018112446,1417055605,1410779248,523248186,1334297032,1391064664,27267045,1320646875,486194576,1473580949,518076379,574019519,559501334,27189174,413740964,2025317880,1371265625,469699814,1332585260,1956201047,453291206,1678113,19064248,1341956110,1340220018,26394126,1818218303,1318941714,1318894177
517567431,476081215,1313558354,467590437,1329734353,444548972,1361723688,500684414,1322183747,1839280107,1396217848,1323566151,30031384,2051444332,509728636,1343375905,862427448,1322099311,1403695503,518846082,2010336298,1300137711,1385110475,554241253,33590022,1337177997,1389368241,1336871374,497371145,1887160186,496298192,1879290827,507557376,1454005960,1496185647,1880903724,454966863,26471576,1429590011,417243769,531040968,1323370749,1919678192,1478046922,862318366,1823366103,467953073,28356128,573900182,3643363,1332506707,2025317879,1369727152,399411337,32166594,2065439688,29038425,1418430658,408532040,31421240,1311264589,1857892692,1944117921,1358061725,1459504112
1936073351,432457819,2042670795,34766294,427542391,1295077844,427542520,452608936,534541285,472948174,1496001044,1361335790,536622736,1931230502,1405976752,2097535711,1377272381,1345487513,499139266,573998262,1302066153,27539176,1366904653,1446239752,1393559307,27651496,1967223200,1837874483,509647894,1377262858,1390749132,569350243,419254639,1430365275,1392753823,1498240073,2088391802,36586486,1859589074,529823563,432509148,1871506983,28070965,519913466,419594754,446874220,1913073227,1430404174,1477609969,1991730067,1954448026,1901534680,1826295304,448545356,475279889,458496085,447279805,1366247481,408332485,3916896,1895391392,26932078,1921309648,1397622734,1305913240
1408877049,35448603,1816227597,1381761273,558219083,36871912,440207414,530995778,491943298,35779193,41643734,36308387,534065510,862797001,487210759,1331248906,526093018,1340433242,1876257599,1365298572,573581429,433681794,1355184571,1359729062,1457651,26072749,1856035852,1868920213,1834400097,2010197706,1931441278,1407995051,1333483618,1843135417,1318507524,1454037238,1883641444,1966095528,1434498630,1352524564,27918972,1430872039,1425757435,1984717294,1397990088,1483411741,1434214529,529823531,2062836293,28119864,1456708665,16328841,1423096511,1493966527,431357795,491943369,26094121,1453049787,442314215,403136026,1993582744,27521413,1931011064,1378389349,33599138
1340358288,445666806,511920994,450222823,573293656,1391386142,426027544,1450245533,865962360,540989735,1368123801,1362603742,412902937,1806954427,1388343859,1378727845,1365158077,1322325938,1843479846,1354576990,1343391653,1406934327,1378685575,1298741476,458402013,26258130,1438865252,1501651647,1393978927,1362574354,1387656807,2039661521,1832182265,1407411654,504017122,1868387789,1416675100,1860653161,1970696113,490595438,486814378,1356237778,19089846,442589314,495220217,2030762705,1323981075,1321382815,1960546536,1834349114,1869863509,2024930855,1345336583,400690499,511989893,28841068,22821098,1396198115,28330134,26487956,1499416345,25749070,1477577514,1377163095,865021899
2020805678,425137882,2049955860,405485704,490595309,1399028628,479938082,1419365079,484732971,1450692213,1401871228,862735089,431534638,1402966538,491955261,504425183,1416793347,2046763269,570087066,1334339739,571339271,1411491882,490595714,1366709932,1956112129,1407466764,1356436848,554130515,1353125234,2072245458,1891127514,1414497507,515853354,1854235929,484059729,1402988479,1385765724,1304848494,1410779247,545592461,544741051,1323370748,26223725,407677648,430043426,550069409,1482080362,1414923446,1853373763,2064415876,1481305393,1453896900,1303027623,412902609,1396644189,409031584,33599387,1678109,35539343,417250952,1404637614,26521103,1483876990,1436359941,1360890548
1898096370,1315119134,33004432,1814911587,415793072,1317723243,36871858,493285372,1361288419,28166351,1407357204,1304749343,514774208,1444997036,1857433891,1431707476,1839468873,1387334724,1829302631,1406509508,1444432964,1428953024,1397070535,1417782016,31674464,1384353223,1407389551,2019463015,1332816627,548354566,1335952081,555950406,1865025069,1842625043,1429414673,1365194109,1845608781,2052331548,1949353324,1380909025,544330927,1357568905,1404415090,1463030452,469410938,574203976,1865070643,494787295,1460865916,26795521,2064887788,1353098111,1918829251,409931786,426026427,28166800,27722425,1961244685,408532135,534539287,1834491038,1752876,1834211471,478736022,1361138416
1952337810,34364447,571952656,1395758937,1305367285,28432627,1351917758,1430702204,1451735442,1879054206,1392688252,29400872,1451363353,552160658,28811818,485607986,1444062047,862163256,28816287,1331582189,1949067117,1337645544,1336866329,1488993556,29531138,507223094,1366924777,1440587334,1331498449,2013388179,1454854555,1296491967,409060869,1443141780,1400579687,1316559749,437292517,32717500,1953200556,1361348471,439121490,1445048458,1309481582,1302091402,484311454,1498439286,1899790382,430043085,2087989221,1470144811,1385257866,27036909,2008518144,1408851796,405612819,505451588,454698272,1966970462,416011630,517565384,2072010167,27521414,1426529005,512806259,1491135588
442869093,402073472,1486421905,33111746,475359668,503207111,479028042,1813983140,1336864305,2041114594,1366886895,528273743,507114199,1862438147,1466488677,1482331614,1421440415,550230918,2096106998,504876703,27103249,1332392875,479403157,1501745823,1485561653,1424516785,1381755178,506586326,494489269,1297739042,1294843176,1459309965,495111973,1423951153,1905456364,2047539705,1866202304,1405248539,1813263554,1334296150,1355267441,1843875794,27359654,28128856,400690303,504881625,535121977,1853230229,490637455,2084000296,551335531,1963492709,1500398323,424262071,416552108,436698081,1789112,1438977226,408532340,2124085,1384520797,1336789991,1839647186,544647472,1303026649
32196315,2098015460,2053647207,1410384016,1347015930,1473010439,1486112183,473964569,1902119937,421160143,1856716519,862239483,451521610,461519807,1401876482,862100783,1926159178,1395527634,1860510604,1305284343,1378173524,1331043323,1311347200,1302090519,454711697,27994695,1402911988,1302084183,1991003344,1337185581,1352024621,1316766640,2057600710,541511290,1341385690,1344871,1984767612,1918558195,1813263552,490602463,1968721706,1446824929,1494131156,487379421,469073475,508923385,28268034,1323328831,1958343377,28953105,456381015,1372510187,1874725860,39224596,453185922,34142993,484337,1385686979,5088656,552199058,1938190429,1397583459,2011270830,1459874595,1334084916
461519702,421160113,567351820,28000614,1331745215,1485775429,408332580,1301572562,1404885741,26391486,1352303735,1414496619,493551034,1377534058,552622374,1317020854,1420651380,555331185,1904572214,28039289,1330064900,28245653,503123072,1346931748,1886706745,2004414906,1497568709,1974739919,29413772,405485730,560928959,533427908,1894057836,1864638555,1990911754,1915909506,1418253725,1872338225,1490021581,1946075315,1346105094,1821449924,1298041393,1376816971,449824994,507260077,18900091,1308102584,573901104,26795500,1404632100,1393597574,1380230685,407007879,406086603,526996048,1406649736,2011874021,31947754,26360362,2008687510,27915086,1351907987,1478395034,1348712868
28687133,422977050,572840747,36199106,432698424,1432446917,30512721,427142293,516611092,1327240871,1381791328,476323322,1342511078,1318990961,424262717,1337320866,563419996,2038679344,1841977713,1365298573,29501036,1413061064,1400394310,1810340042,27602795,1428909706,1434251618,1334556966,497389833,1452704596,572168094,1316546812,489770456,461811798,1916735060,1424197391,453492007,417859241,1849575692,2018600817,27918966,1309384171,1360766219,544000860,410801159,546864205,1399945398,574041619,573884606,1383147242,1387299848,2060499789,1948974449,1896732183,404543268,33252181,509311913,1905509045,408522177,410629867,479979088,423118711,1340774140,506395064,520629813
1299570277,411314491,548121104,1496599279,422358756,1349346031,427542521,1320270042,1299019545,1384327508,1423933497,2022903366,557578759,1319821190,506373678,1450694388,1323270762,1388595820,1406185639,866019838,1493201825,1441381846,1406263293,1480346549,421148139,1480075595,2085784192,1297742659,497371144,1966349964,862086060,17246527,1855942753,2017036934,484314653,28132732,41667511,1822429638,1501444142,507116125,1482367945,1886262915,27527323,424264380,422419106,1382515858,1933786735,1368211054,568254528,4184141,544289998,256826,1811006880,426026585,863397325,30780340,29724418,1417984693,408532164,30635965,1326162796,26521109,2082902964,1347437973,427542125
1956564651,446508049,1352986218,1327805945,454438938,1396301183,30212301,1345672960,567527579,487154102,1455943762,473940455,1389188419,561072017,525576033,1374192636,1822783638,508081735,1488459031,1376826980,516242476,1333285144,1396196025,1299999133,26372314,535029742,1899155073,508357311,1393597994,25683671,429210752,571939755,1863164414,1445945494,543968468,1421706785,1336999980,1313102200,1944577910,864639875,1381365154,501803925,26796623,463001875,427542371,1466615292,525241620,430043105,566773013,1887179696,1362543748,493042922,1851566716,550172515,1412517473,1972966784,39324842,19829590,425684520,16443281,1367292130,1397049936,1817934700,1379252912,437859976
561072024,436514415,507794044,409647247,415792085,1403628593,497566444,573418501,1312890410,1381676106,1391365904,496870549,2008617127,1379100762,1300195573,573292586,573926892,563734171,1475636658,1486278109,1382795015,1344510322,509531794,1428718910,1946517376,28229912,1921302284,1297742607,25791424,573292495,862085850,1354795491,1414651163,1384482537,1355388053,1379055197,1821679712,1980999689,2025189349,516189023,479223491,1364506825,1983278774,442867083,454438258,1820039366,2038860413,1328813162,490637450,2020454871,1499983053,1957726992,1840052480,409931344,3943784,1405498455,1788778,1471474378,408332104,405377419,1807051197,571339887,1354778221,1492596215,26582741
485354738,476812331,1403646174,507533224,1439111466,36921002,445144774,1418289941,487192257,1382216317,1423008725,28738070,1452704596,2044291330,27978175,529823142,1913688006,1398574593,1375374148,1368193872,1903089315,1400910073,493042400,1420468783,485215922,410925766,1301574961,500967512,1341114289,1820042688,1353150478,1323969919,1390123097,1985297735,16146697,29565930,429482658,1866202304,1819829396,1340569931,548683945,1907740564,1853458819,458697079,419594808,1426997098,1470154131,1474548682,487527839,2090234030,1389444043,2062933449,1831938336,33891325,1441636956,1322110193,3234806,1374666471,2105639,1428893748,1359210562,1304767002,1395944831,513738051,500410321
1811803020,34766324,1849250798,1500355122,444058396,1385079630,32073335,865048441,522528627,1389110708,1393318072,1325971670,569212045,1493261468,33504036,1494910450,1923306504,2044309674,572368614,570996488,506047022,1442976367,425298155,1423241327,421807505,442867164,1385166083,1859160390,493156829,1428948268,1420413334,27859395,1996350048,567351821,543968435,1376184785,1302455859,1431057281,1956672818,862098109,1923069924,1312856249,27186441,1485786110,1387292908,2019390324,2005034287,1397050341,1479375778,1819213079,1979242258,1433545292,1375927430,865989287,1419439284,482796391,407436,487527873,465263215,35847450,1970780242,571339888,1944831293,1805317558,1347485173
1805158748,34179530,1454021280,400162916,427542358,1372933976,1352944109,1427826284,1902442078,1915783694,1380808977,27572417,447079511,1346862986,1337337142,483242871,506874354,1394555536,1972817708,1339074566,3475586,25731092,442315457,1493542300,1384121137,431096801,1874725746,1837972442,27851191,1992227417,1417119674,1903409393,1878746070,863286336,1999155522,2032593343,28667025,1341919894,1888094352,557581847,507116251,1473580949,862544408,1334297024,528271518,2095868356,1814960223,529823545,573529342,29734568,1963660584,1913702623,1417228636,482395429,1303027037,1966999902,31179061,1677813,407889696,26195138,1388620456,1365946686,1930716769,459733825,528270308
